scenario_provider,scenario,total_records,technology_count,technologies_included,records_with_gapfilling,records_without_gapfilling,gapfill_percentage,costs_gapfilled_count,costs_gapfilled_percentage,efficiency_lifetime_gapfilled_count,efficiency_lifetime_gapfilled_percentage,fuel_price_gapfilled_count,fuel_price_gapfilled_percentage,scenario_price_gapfilled_count,scenario_price_gapfilled_percentage,unique_gapfill_patterns,most_common_gapfill_pattern,technologies_with_positive_ebitda,total_technologies_in_scenario,technologies_with_positive_ebitda_percentage,unique_countries,year_range_start,year_range_end,scenario_type,scenario_geography
TIAM-UCL 4.1.1,SSP2_BASE_CCC2020,1824,16,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",1824,0,100.0,1824,100.0,1824,100.0,1368,75.0,1824,100.0,12,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",10,16,62.5,209,2025,2050,target,AUS
TIAM-WORLD 1.0,20% abatement (FF&I),307,13,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",307,0,100.0,307,100.0,307,100.0,226,73.62,307,100.0,9,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,13,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,20% abatement (GHG),310,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",310,0,100.0,310,100.0,310,100.0,229,73.87,310,100.0,9,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,12,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,450 concentration,308,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",308,0,100.0,308,100.0,308,100.0,224,72.73,308,100.0,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,14,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,50% abatement (FF&I),322,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",322,0,100.0,322,100.0,322,100.0,238,73.91,322,100.0,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,14,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,50% abatement (GHG),318,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",318,0,100.0,318,100.0,318,100.0,234,73.58,318,100.0,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,14,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,550 concentration,308,13,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",308,0,100.0,308,100.0,308,100.0,227,73.7,308,100.0,9,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,13,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,650 concentration,296,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",296,0,100.0,296,100.0,296,100.0,215,72.64,296,100.0,9,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,12,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,Core baseline,291,11,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",291,0,100.0,291,100.0,291,100.0,210,72.16,291,100.0,9,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,11,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,High CO2 price,298,13,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",298,0,100.0,298,100.0,298,100.0,216,72.48,298,100.0,9,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,13,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,Low CO2 price,303,12,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",303,0,100.0,303,100.0,303,100.0,222,73.27,303,100.0,9,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,12,0.0,35,2030,2050,target,CAN
TIAM-WORLD 1.0,Policy baseline,325,14,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",325,0,100.0,325,100.0,325,100.0,241,74.15,325,100.0,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,14,0.0,35,2030,2050,target,CAN
TIMES-Australia 20.73,CO_2Deg2020,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_2Deg2030,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_BAU,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_Baseline,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_Bridge,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_CurPol,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_GPP,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_LowCarbon,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-Australia 20.73,CO_NDCplus,36,3,"BiomassCap, GeothermalCap, HydroCap",36,0,100.0,36,100.0,36,100.0,12,33.33,36,100.0,4,"lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,scenario_price(global)",0,3,0.0,1,2025,2050,target,AUS
TIMES-China 2.0,EN_NP_2025_-1002050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-302050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-402050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-502050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-602050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-702050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-752050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-802050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_2025_-902050,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,17,88.24,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_BL,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_CurPol,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,6,2025,2050,target,CHN
TIMES-China 2.0,EN_NP_UNDC,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",14,17,82.35,6,2025,2050,target,CHN
TIMES-China 2.0,INDC,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,INDC_2030_290,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,INDC_2030_400,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,NDC,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,NPi,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,NPi_2020_290,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,NPi_2020_400,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,PEAK25-H,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,PEAK25-L,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,PEAK30-H,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-China 2.0,PEAK30-L,306,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",306,0,100.0,306,100.0,306,100.0,216,70.59,306,100.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",0,17,0.0,6,2025,2050,target,CHN
TIMES-France 2.0,LTECV,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
TIMES-France 2.0,NeutralityV0_CCSHigh_Dhigh,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
TIMES-France 2.0,NeutralityV0_CCSLow_Flex,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
TIMES-France 2.0,NeutralityV2_CCSLow,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
TIMES-France 2.0,NeutralityV2_CCSLow_Dhigh,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
TIMES-France 2.0,NeutralityV2_NoCCS_Flex,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
