Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Policy Cost|GDP Loss,billion US$2010/yr,0,-1.243677903,-154.2195783,-176.9170513,-225.5601725,-223.2219775,-241.6982361,-210.4389779,-177.3382637,-176.947599,-165.2771817,-141.4690581,-125.1770227,-110.9144987,-98.70749819,-89.31486964,-73.9268496
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Population,million,1061.042,1071.718,1081.605,1090.658,1098.943,1106.383,1113.158,1117.438,1120.074,1121.134,1121.345,1120.706,1118.694,1114.738,1108.683,1100.825,1091.268
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,0.010330641,5.61626124,77.80314183,68.90155957,89.34093067,97.05827666,99.84969077,100.9646306,101.9756909,103.5115079,98.81015732,93.16683253,91.23466764,91.29823833,98.58872833,96.2482696,93.59385493
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon|Demand|Industry,US$2010/t CO2,0.010330641,5.61626124,77.80314183,68.90155957,89.34093067,97.05827666,99.84969077,100.9646306,101.9756909,103.5115079,98.81015732,93.16683253,91.23466764,91.29823833,98.58872833,96.2482696,93.59385493
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon|Demand|Residential and Commercial,US$2010/t CO2,0.010330641,5.61626124,77.80314183,68.90155957,89.34093067,97.05827666,99.84969077,100.9646306,101.9756909,103.5115079,98.81015732,93.16683253,91.23466764,91.29823833,98.58872833,96.2482696,93.59385493
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon|Demand|Transportation,US$2010/t CO2,0.010330641,5.61626124,77.80314183,68.90155957,89.34093067,97.05827666,99.84969077,100.9646306,101.9756909,103.5115079,98.81015732,93.16683253,91.23466764,91.29823833,98.58872833,96.2482696,93.59385493
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon|Supply,US$2010/t CO2,0.010330641,5.61626124,77.80314183,68.90155957,89.34093067,97.05827666,99.84969077,100.9646306,101.9756909,103.5115079,98.81015732,93.16683253,91.23466764,91.29823833,98.58872833,96.2482696,93.59385493
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Final Energy|Industry|Electricity,US$2010/GJ,32.78257201,32.95865846,36.28572916,36.86244601,37.1834895,37.0556389,36.49980829,35.66329662,34.63168745,34.44701514,34.092334,33.70986354,33.31823553,32.94735189,32.63899106,32.59052129,32.32238023
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Final Energy|Industry|Gases,US$2010/GJ,6.850265281,7.414780388,6.553477855,6.996834722,7.086138834,7.093484012,7.204902022,7.168013339,7.00692186,6.929545235,6.954468636,6.977402536,6.944019162,6.72889313,6.514108697,6.380521878,6.275565864
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Final Energy|Industry|Liquids,US$2010/GJ,19.82364742,20.40437008,19.6072438,19.74362241,19.70652784,20.62499038,20.12408931,19.8359764,19.93916294,20.10590355,20.24515426,20.32201727,20.22685428,20.06531147,19.82744688,19.57317499,19.25393352
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Final Energy|Transportation|Electricity,US$2010/GJ,41.18250824,39.30484936,42.44120791,42.8852013,43.05801173,42.7845161,42.09025418,41.09699046,39.87542636,39.56457314,39.0751736,38.54567863,37.99242312,37.46988783,36.91198525,36.73847604,36.35486743
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Final Energy|Transportation|Gases,US$2010/GJ,11.34784684,12.03626667,11.39167764,11.66932696,11.80669317,11.65556971,11.6320431,11.55905301,11.41958132,11.39795653,11.43414115,11.43033574,11.38013581,11.12412662,10.89592078,10.76138891,10.61801264
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Final Energy|Transportation|Liquids,US$2010/GJ,23.50481721,24.11591604,23.30720047,23.72659696,23.37023466,24.29040748,23.7770321,23.44879194,23.56656455,23.81518273,23.9742358,24.00183118,23.87191214,23.67744511,23.39493816,23.11232558,22.77175787
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Biomass,US$2010/GJ,7.761540296,8.755550084,12.04815216,11.76576627,11.67856927,12.50483959,13.33418391,13.77345782,13.8052472,13.57940555,13.71649699,14.0587098,14.35136029,14.88658408,14.85201305,15.03386187,15.04045805
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Biomass|Index,Index (2020 = 1),1,1.128861252,1.590420226,1.558343351,1.550082941,1.66008325,1.775525702,1.840523561,1.851285164,1.824546218,1.848623273,1.901502128,1.946328309,2.022658272,2.018869479,2.045668339,2.047416116
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Coal,US$2010/GJ,1.887223773,1.802683476,1.687964788,1.766350016,1.769550802,1.761756293,1.739339052,1.753184647,1.771716912,1.776342412,1.713029255,1.640168661,1.563077207,1.517737373,1.45637693,1.391180737,1.330500136
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Coal|Index,Index (2020 = 1),1,0.950085646,0.841292048,0.893161067,0.894748865,0.889339711,0.872491459,0.876308232,0.883260819,0.881513743,0.853063182,0.82120182,0.788072594,0.767986775,0.737727921,0.705139838,0.675288324
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Gas,US$2010/GJ,5.458230421,5.595987254,4.75025408,5.272357389,5.369501886,5.50767872,5.66210939,5.666221268,5.557797716,5.517871974,5.542132287,5.595282893,5.611702706,5.508143911,5.352827231,5.306009273,5.294847263
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Gas|Index,Index (2020 = 1),1,1.028497244,0.859996781,0.966036299,0.983127711,1.006747916,1.034690503,1.033057446,1.011634485,1.00056253,1.004976526,1.016455838,1.022492874,1.005611003,0.978977113,0.970886238,0.969812194
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Oil,US$2010/GJ,15.50093631,15.45316379,15.30468428,15.26416986,15.38013217,15.29494821,14.87343526,14.63836314,14.79365236,15.09238289,15.26134659,15.31769582,15.23058368,15.11247536,14.97183755,14.74584908,14.47140696
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Primary Energy|Oil|Index,Index (2020 = 1),1,0.996983257,0.987922274,0.985438956,0.993051444,0.987864353,0.96105571,0.946159072,0.956277147,0.975349697,0.986238135,0.990038367,0.984463634,0.976825269,0.967677941,0.952940698,0.935042134
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Electricity,US$2010/GJ,26.54103573,27.22363733,30.46841341,31.0598352,31.407951,31.370938,30.93201988,30.22555064,29.32402017,29.21319679,28.94460351,28.64484946,28.33261399,28.04314102,27.76825423,27.77992769,27.59879099
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Electricity|Index,Index (2020 = 1),1,1.03826398,1.169672926,1.197321952,1.212656428,1.211695834,1.196318919,1.170645837,1.137122565,1.133889064,1.124713085,1.113948095,1.102202214,1.091384869,1.080398518,1.081592908,1.075593745
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Gases|Natural Gas,US$2010/GJ,6.106479547,6.245499479,5.403798195,5.921378534,6.018085846,6.15239681,6.30409453,6.307330934,6.198916108,6.156946503,6.180757868,6.23429192,6.253371335,6.153386089,6.00156797,5.958778523,5.9516815
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Gases|Natural Gas|Index,Index (2020 = 1),1,1.025033195,0.876698662,0.969727002,0.985071696,1.005950994,1.030959126,1.029584528,1.010461377,1.000649088,1.004649321,1.015041717,1.020438533,1.005363473,0.981716809,0.974805015,0.974188505
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Hydrogen,US$2010/GJ,,21.76172338,28.21879098,15.43801025,16.78394132,18.38602006,19.42443972,18.58329825,17.94648401,17.9018107,16.93722706,16.5696334,16.24014161,16.47655899,14.56919862,15.10027274,15.39047415
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Liquids,US$2010/GJ,19.92766505,20.53766942,19.69797944,20.06485308,19.7734693,20.72174293,20.20806054,19.88129984,19.99285283,20.23474702,20.39305751,20.42382818,20.29759398,20.10536127,19.82862874,19.5468465,19.20778747
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Liquids|Biomass,US$2010/GJ,26.63590021,24.87656019,20.08518103,21.44406443,20.41041875,24.86038243,26.47078829,26.98162451,26.74408587,26.39939513,25.5180187,24.93512308,24.38600685,24.28362051,22.92397562,22.88156135,22.58588011
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Liquids|Biomass|Index,Index (2020 = 1),1,0.939293603,0.75655107,0.805114631,0.761543701,0.925540475,0.985475901,1.003914679,0.994979607,0.982026179,0.949604404,0.928489803,0.906759552,0.901176011,0.849434923,0.846511512,0.834557126
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Liquids|Oil,US$2010/GJ,19.47585653,19.65344974,19.91425337,19.68594912,19.72531432,19.57181187,19.08297005,18.7963434,18.90133478,19.14753977,19.29367489,19.31731077,19.18835514,19.02010058,18.8392101,18.54552892,18.19971222
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Liquids|Oil|Index,Index (2020 = 1),1,1.009212461,1.02292971,1.011330978,1.013497091,1.005844035,0.981044969,0.966536414,0.972070498,0.984754524,0.992329991,0.993683529,0.987154935,0.978550744,0.969239493,0.954093926,0.936246724
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Solids|Coal,US$2010/GJ,2.408094749,2.316262576,2.087207977,2.196587534,2.212487561,2.20252621,2.16716397,2.167845762,2.174019404,2.174190727,2.115363922,2.050306391,1.98100134,1.931578974,1.865932063,1.796884037,1.736025439
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Secondary Energy|Solids|Coal|Index,Index (2020 = 1),1,0.961450898,0.864163861,0.908808938,0.912506975,0.90869499,0.89510261,0.89739358,0.902411932,0.905449045,0.882285531,0.85688096,0.829698403,0.810354419,0.783750183,0.755869032,0.731650462
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy,EJ/yr,188.1912963,180.3886988,168.4463435,170.9293752,172.2048005,174.5086379,176.8240037,179.2915884,181.7672183,182.3830916,183.711692,185.400688,187.7074343,189.7638084,189.3331311,190.2518341,191.011462
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Biomass,EJ/yr,12.51175188,14.12801183,19.08446792,20.8669542,22.0880713,25.09093452,28.04987484,30.19592724,32.04510434,33.14319197,34.63753756,36.57226848,39.29515569,41.96616693,43.28280671,45.77949354,48.22541005
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Biomass|Modern,EJ/yr,12.51175188,14.12801183,19.08446792,20.8669542,22.0880713,25.09093452,28.04987484,30.19592724,32.04510434,33.14319197,34.63753756,36.57226848,39.29515569,41.96616693,43.28280671,45.77949354,48.22541005
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Biomass|Traditional,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Coal,EJ/yr,25.56865954,20.88488249,7.224803113,8.24532622,8.130521129,7.420278189,6.332960211,5.142262235,4.28131063,3.58868863,3.281892619,2.974487551,2.636527461,2.415015307,2.245687181,2.109876564,1.988876445
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.000514976,0.000565564,0.000617689,0.000732544,0.000803276,0.065941286,0.14615622,0.179231518,0.21752214,0.267188848,0.300591136,0.344005665,0.395708932,0.42008547,0.449605627
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Coal|w/o CCS,EJ/yr,25.56865954,20.88488249,7.224288137,8.244760656,8.12990344,7.419545645,6.332156935,5.076320949,4.135154409,3.409457112,3.064370478,2.707298703,2.335936325,2.071009642,1.849978249,1.689791093,1.539270818
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Fossil,EJ/yr,156.6915772,140.1399428,112.7815626,109.2886236,104.6612998,100.1319303,95.36909099,92.32096754,89.82720243,85.47084892,82.41135726,80.06699455,78.59074662,77.66504614,75.12268205,73.94161034,72.98554157
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,0.010335551,0.275260873,0.395584221,0.485532264,0.608068396,0.885323726,1.16224195,1.342693396,1.620579123,1.848788534,2.03422505,2.157178467,2.45815722,2.452267637,2.455316787
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Fossil|w/o CCS,EJ/yr,156.6915772,140.1399428,112.7712271,109.0133628,104.2657156,99.64639801,94.76102259,91.43564381,88.66496048,84.12815553,80.79077813,78.21820601,76.55652157,75.50786768,72.66452483,71.4893427,70.53022479
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Gas,EJ/yr,54.54180775,47.26759335,41.2191765,41.46476468,40.48274247,41.6643342,42.19066774,43.04668365,43.35926196,41.33875934,39.42520192,38.3920836,38.91399987,40.089042,39.91690446,40.03712079,39.8517114
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.009820574,0.274695309,0.394966532,0.484799719,0.607265119,0.81938244,1.01608573,1.163461879,1.403056983,1.581599686,1.733633914,1.813172802,2.062448288,2.032182167,2.00571116
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Gas|w/o CCS,EJ/yr,54.54180775,47.26759335,41.20935593,41.19006938,40.08777594,41.17953448,41.58340262,42.22730121,42.34317623,40.17529746,38.02214493,36.81048391,37.18036596,38.2758692,37.85445617,38.00493862,37.84600024
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Geothermal,EJ/yr,0.409187134,0.685349039,1.125323035,1.249031283,1.389071928,1.386873723,1.398908525,1.412841931,1.412492999,1.418048253,1.422702538,1.424319745,1.428322726,1.431820347,1.433804344,1.435897394,1.437161729
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Hydro,EJ/yr,5.016913435,5.044547777,5.06983691,5.100638755,5.134671915,5.175144504,5.219571667,5.265883289,5.31191214,5.358560302,5.406841528,5.456290581,5.50748594,5.557853577,5.618105075,5.676799284,5.729189264
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Non-Biomass Renewables,EJ/yr,12.83079393,20.03214232,30.37649375,34.76444081,39.92416608,44.7806199,49.23396432,52.81487907,55.89698984,59.86110129,62.69071022,64.81760059,65.48895962,65.49876822,66.12038735,65.61498466,64.78750468
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Nuclear,EJ/yr,6.157173296,6.088601829,6.203819194,6.009356538,5.531263256,4.505153227,4.171073561,3.959814533,3.997921698,3.907949468,3.972086942,3.943824353,4.332572382,4.633827083,4.807255013,4.915745607,5.013005683
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Oil,EJ/yr,76.58110992,71.98746696,64.33758303,59.57853272,56.04803624,51.04731788,46.84546304,44.13202165,42.18662984,40.54340096,39.70426272,38.7004234,37.04021929,35.16098884,32.96009041,31.79461299,31.14495372
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Oil|w/o CCS,EJ/yr,76.58110992,71.98746696,64.33758303,59.57853272,56.04803624,51.04731788,46.84546304,44.13202165,42.18662984,40.54340096,39.70426272,38.7004234,37.04021929,35.16098884,32.96009041,31.79461299,31.14495372
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Solar,EJ/yr,2.158076879,5.044294937,8.706656938,10.61693115,12.82362624,15.33877002,17.84832105,19.8545158,22.11084817,24.45061541,26.28925162,27.78667326,28.42260435,28.55366854,28.45529928,28.2028216,27.82658096
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Primary Energy|Wind,EJ/yr,5.246616481,9.257950572,15.47467687,17.79783962,20.57679599,22.87983165,24.76716308,26.28163805,27.06173653,28.63387732,29.57191454,30.150317,30.13054661,29.95542576,30.61317865,30.29946638,29.79457272
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Production|Cement,Mt/yr,406.577314,369.5171619,330.3493685,358.1041191,363.5942656,365.1184776,368.1719575,379.2022319,382.4826889,385.3468984,386.1624037,386.7592931,387.3483358,387.0591923,388.0865799,387.2216636,386.4266935
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Production|Non-ferrous metals,Mt/yr,10.7757244,11.07048925,11.27866211,11.47154317,11.63463338,11.78005004,11.91922204,12.00982601,12.05926469,12.05509971,12.01955013,11.94541555,11.81582992,11.61525983,11.34541974,11.0227407,10.66776766
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Production|Steel,Mt/yr,393.315198,381.2210859,372.9046658,365.9727388,358.219451,346.9141154,335.3717133,323.0804947,310.2235566,296.3261311,282.4794372,268.7723299,255.1629349,241.5326209,227.6496722,213.9885293,200.5864698
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Revenue|Government|Tax|Carbon,billion US$2010/yr,0.110235175,45.731362,435.7850659,368.7736418,443.4619345,443.3110775,418.7352806,390.4049198,364.653821,340.341038,303.2546195,263.9561824,238.0087041,218.0052471,227.6257088,203.5779409,180.062781
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Revenue|Government|Tax|Carbon|Demand|Industry,billion US$2010/yr,0.026094424,9.453185701,112.4691992,83.10114314,87.48280572,84.95889521,84.9836696,84.81483934,84.72333054,84.90658539,79.88306867,73.65149761,69.8251536,67.07378262,68.38138497,64.4254559,61.34427793
GCAM 6.0 NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Revenue|Government|Tax|Carbon|Demand|Residential and Commercial,billion US$2010/yr,0.011931399,4.925979216,53.88336672,53.78455414,73.2561887,78.94515844,77.22238281,74.77061102,72.74130188,73.39245455,65.07382751,56.91976676,51.82706264,49.56969031,47.74110214,45.85180415,43.70963401
